Charge [CH1]

  -6.519	  -6.503	1
  -6.503	  -6.486	1
  -6.486	  -6.470	0
  -6.470	  -6.454	0
  -6.454	  -6.437	0
  -6.437	  -6.421	0
  -6.421	  -6.405	0
  -6.405	  -6.388	0
  -6.388	  -6.372	0
  -6.372	  -6.356	0
  -6.356	  -6.339	0
  -6.339	  -6.323	0
  -6.323	  -6.307	0
  -6.307	  -6.291	1
  -6.291	  -6.274	0
  -6.274	  -6.258	1
  -6.258	  -6.242	1
  -6.242	  -6.225	0
  -6.225	  -6.209	1
  -6.209	  -6.193	0
  -6.193	  -6.176	0
  -6.176	  -6.160	0
  -6.160	  -6.144	0
  -6.144	  -6.128	0
  -6.128	  -6.111	0
  -6.111	  -6.095	1
  -6.095	  -6.079	0
  -6.079	  -6.062	0
  -6.062	  -6.046	0
  -6.046	  -6.030	2
  -6.030	  -6.013	0
  -6.013	  -5.997	2
  -5.997	  -5.981	1
  -5.981	  -5.965	3
  -5.965	  -5.948	3
  -5.948	  -5.932	1
  -5.932	  -5.916	0
  -5.916	  -5.899	3
  -5.899	  -5.883	0
  -5.883	  -5.867	2
  -5.867	  -5.850	1
  -5.850	  -5.834	1
  -5.834	  -5.818	2
  -5.818	  -5.802	1
  -5.802	  -5.785	1
  -5.785	  -5.769	5
  -5.769	  -5.753	0
  -5.753	  -5.736	3
  -5.736	  -5.720	2
  -5.720	  -5.704	2
  -5.704	  -5.687	4
  -5.687	  -5.671	4
  -5.671	  -5.655	2
  -5.655	  -5.639	3
  -5.639	  -5.622	2
  -5.622	  -5.606	2
  -5.606	  -5.590	7
  -5.590	  -5.573	3
  -5.573	  -5.557	1
  -5.557	  -5.541	3
  -5.541	  -5.524	5
  -5.524	  -5.508	0
  -5.508	  -5.492	4
  -5.492	  -5.475	3
  -5.475	  -5.459	1
  -5.459	  -5.443	6
  -5.443	  -5.427	1
  -5.427	  -5.410	5
  -5.410	  -5.394	4
  -5.394	  -5.378	5
  -5.378	  -5.361	4
  -5.361	  -5.345	7
  -5.345	  -5.329	6
  -5.329	  -5.312	13
  -5.312	  -5.296	5
  -5.296	  -5.280	5
  -5.280	  -5.264	2
  -5.264	  -5.247	9
  -5.247	  -5.231	5
  -5.231	  -5.215	2
  -5.215	  -5.198	3
  -5.198	  -5.182	10
  -5.182	  -5.166	11
  -5.166	  -5.149	7
  -5.149	  -5.133	8
  -5.133	  -5.117	12
  -5.117	  -5.101	8
  -5.101	  -5.084	7
  -5.084	  -5.068	6
  -5.068	  -5.052	9
  -5.052	  -5.035	10
  -5.035	  -5.019	6
  -5.019	  -5.003	6
  -5.003	  -4.986	2
  -4.986	  -4.970	9
  -4.970	  -4.954	8
  -4.954	  -4.938	11
  -4.938	  -4.921	11
  -4.921	  -4.905	15
  -4.905	  -4.889	13
  -4.889	  -4.872	14
  -4.872	  -4.856	15
  -4.856	  -4.840	15
  -4.840	  -4.823	9
  -4.823	  -4.807	20
  -4.807	  -4.791	10
  -4.791	  -4.774	13
  -4.774	  -4.758	14
  -4.758	  -4.742	12
  -4.742	  -4.726	14
  -4.726	  -4.709	15
  -4.709	  -4.693	12
  -4.693	  -4.677	18
  -4.677	  -4.660	18
  -4.660	  -4.644	12
  -4.644	  -4.628	20
  -4.628	  -4.611	20
  -4.611	  -4.595	17
  -4.595	  -4.579	12
  -4.579	  -4.563	25
  -4.563	  -4.546	21
  -4.546	  -4.530	24
  -4.530	  -4.514	17
  -4.514	  -4.497	17
  -4.497	  -4.481	18
  -4.481	  -4.465	24
  -4.465	  -4.448	12
  -4.448	  -4.432	17
  -4.432	  -4.416	24
  -4.416	  -4.400	20
  -4.400	  -4.383	33
  -4.383	  -4.367	28
  -4.367	  -4.351	18
  -4.351	  -4.334	29
  -4.334	  -4.318	25
  -4.318	  -4.302	28
  -4.302	  -4.285	25
  -4.285	  -4.269	24
  -4.269	  -4.253	23
  -4.253	  -4.237	28
  -4.237	  -4.220	35
  -4.220	  -4.204	26
  -4.204	  -4.188	29
  -4.188	  -4.171	32
  -4.171	  -4.155	34
  -4.155	  -4.139	56
  -4.139	  -4.122	30
  -4.122	  -4.106	40
  -4.106	  -4.090	54
  -4.090	  -4.074	38
  -4.074	  -4.057	33
  -4.057	  -4.041	48
  -4.041	  -4.025	42
  -4.025	  -4.008	56
  -4.008	  -3.992	54
  -3.992	  -3.976	67
  -3.976	  -3.959	65
  -3.959	  -3.943	48
  -3.943	  -3.927	59
  -3.927	  -3.910	56
  -3.910	  -3.894	67
  -3.894	  -3.878	70
  -3.878	  -3.862	74
  -3.862	  -3.845	83
  -3.845	  -3.829	77
  -3.829	  -3.813	88
  -3.813	  -3.796	93
  -3.796	  -3.780	97
  -3.780	  -3.764	101
  -3.764	  -3.747	96
  -3.747	  -3.731	112
  -3.731	  -3.715	116
  -3.715	  -3.699	123
  -3.699	  -3.682	106
  -3.682	  -3.666	134
  -3.666	  -3.650	148
  -3.650	  -3.633	156
  -3.633	  -3.617	146
  -3.617	  -3.601	161
  -3.601	  -3.584	190
  -3.584	  -3.568	167
  -3.568	  -3.552	154
  -3.552	  -3.536	182
  -3.536	  -3.519	196
  -3.519	  -3.503	185
  -3.503	  -3.487	198
  -3.487	  -3.470	211
  -3.470	  -3.454	230
  -3.454	  -3.438	240
  -3.438	  -3.421	273
  -3.421	  -3.405	279
  -3.405	  -3.389	271
  -3.389	  -3.373	294
  -3.373	  -3.356	247
  -3.356	  -3.340	298
  -3.340	  -3.324	354
  -3.324	  -3.307	318
  -3.307	  -3.291	314
  -3.291	  -3.275	329
  -3.275	  -3.258	353
  -3.258	  -3.242	333
  -3.242	  -3.226	371
  -3.226	  -3.209	400
  -3.209	  -3.193	373
  -3.193	  -3.177	396
  -3.177	  -3.161	390
  -3.161	  -3.144	448
  -3.144	  -3.128	417
  -3.128	  -3.112	482
  -3.112	  -3.095	444
  -3.095	  -3.079	448
  -3.079	  -3.063	479
  -3.063	  -3.046	468
  -3.046	  -3.030	468
  -3.030	  -3.014	437
  -3.014	  -2.998	478
  -2.998	  -2.981	477
  -2.981	  -2.965	483
  -2.965	  -2.949	523
  -2.949	  -2.932	541
  -2.932	  -2.916	527
  -2.916	  -2.900	541
  -2.900	  -2.883	560
  -2.883	  -2.867	586
  -2.867	  -2.851	554
  -2.851	  -2.835	503
  -2.835	  -2.818	571
  -2.818	  -2.802	503
  -2.802	  -2.786	580
  -2.786	  -2.769	562
  -2.769	  -2.753	565
  -2.753	  -2.737	571
  -2.737	  -2.720	550
  -2.720	  -2.704	501
  -2.704	  -2.688	514
  -2.688	  -2.672	495
  -2.672	  -2.655	511
  -2.655	  -2.639	525
  -2.639	  -2.623	485
  -2.623	  -2.606	482
  -2.606	  -2.590	457
  -2.590	  -2.574	501
  -2.574	  -2.557	481
  -2.557	  -2.541	504
  -2.541	  -2.525	513
