Charge [CH1]

  -6.660	  -6.645	1
  -6.645	  -6.630	0
  -6.630	  -6.616	1
  -6.616	  -6.601	0
  -6.601	  -6.586	0
  -6.586	  -6.571	0
  -6.571	  -6.556	1
  -6.556	  -6.541	0
  -6.541	  -6.526	0
  -6.526	  -6.511	0
  -6.511	  -6.497	1
  -6.497	  -6.482	0
  -6.482	  -6.467	0
  -6.467	  -6.452	0
  -6.452	  -6.437	0
  -6.437	  -6.422	1
  -6.422	  -6.407	0
  -6.407	  -6.392	0
  -6.392	  -6.377	0
  -6.377	  -6.363	0
  -6.363	  -6.348	1
  -6.348	  -6.333	0
  -6.333	  -6.318	0
  -6.318	  -6.303	0
  -6.303	  -6.288	1
  -6.288	  -6.273	0
  -6.273	  -6.258	0
  -6.258	  -6.243	0
  -6.243	  -6.229	1
  -6.229	  -6.214	0
  -6.214	  -6.199	0
  -6.199	  -6.184	0
  -6.184	  -6.169	0
  -6.169	  -6.154	1
  -6.154	  -6.139	1
  -6.139	  -6.124	1
  -6.124	  -6.110	0
  -6.110	  -6.095	0
  -6.095	  -6.080	0
  -6.080	  -6.065	0
  -6.065	  -6.050	0
  -6.050	  -6.035	0
  -6.035	  -6.020	1
  -6.020	  -6.005	0
  -6.005	  -5.990	1
  -5.990	  -5.976	1
  -5.976	  -5.961	1
  -5.961	  -5.946	0
  -5.946	  -5.931	0
  -5.931	  -5.916	1
  -5.916	  -5.901	2
  -5.901	  -5.886	0
  -5.886	  -5.871	4
  -5.871	  -5.857	0
  -5.857	  -5.842	3
  -5.842	  -5.827	1
  -5.827	  -5.812	1
  -5.812	  -5.797	0
  -5.797	  -5.782	1
  -5.782	  -5.767	2
  -5.767	  -5.752	5
  -5.752	  -5.737	1
  -5.737	  -5.723	2
  -5.723	  -5.708	1
  -5.708	  -5.693	1
  -5.693	  -5.678	1
  -5.678	  -5.663	2
  -5.663	  -5.648	6
  -5.648	  -5.633	1
  -5.633	  -5.618	1
  -5.618	  -5.604	3
  -5.604	  -5.589	3
  -5.589	  -5.574	3
  -5.574	  -5.559	4
  -5.559	  -5.544	0
  -5.544	  -5.529	5
  -5.529	  -5.514	2
  -5.514	  -5.499	3
  -5.499	  -5.484	5
  -5.484	  -5.470	4
  -5.470	  -5.455	3
  -5.455	  -5.440	6
  -5.440	  -5.425	4
  -5.425	  -5.410	2
  -5.410	  -5.395	7
  -5.395	  -5.380	1
  -5.380	  -5.365	3
  -5.365	  -5.351	7
  -5.351	  -5.336	4
  -5.336	  -5.321	6
  -5.321	  -5.306	6
  -5.306	  -5.291	5
  -5.291	  -5.276	7
  -5.276	  -5.261	6
  -5.261	  -5.246	7
  -5.246	  -5.231	8
  -5.231	  -5.217	4
  -5.217	  -5.202	6
  -5.202	  -5.187	5
  -5.187	  -5.172	8
  -5.172	  -5.157	3
  -5.157	  -5.142	6
  -5.142	  -5.127	9
  -5.127	  -5.112	10
  -5.112	  -5.097	8
  -5.097	  -5.083	5
  -5.083	  -5.068	12
  -5.068	  -5.053	7
  -5.053	  -5.038	5
  -5.038	  -5.023	3
  -5.023	  -5.008	4
  -5.008	  -4.993	11
  -4.993	  -4.978	8
  -4.978	  -4.964	7
  -4.964	  -4.949	8
  -4.949	  -4.934	10
  -4.934	  -4.919	15
  -4.919	  -4.904	8
  -4.904	  -4.889	12
  -4.889	  -4.874	11
  -4.874	  -4.859	6
  -4.859	  -4.844	16
  -4.844	  -4.830	11
  -4.830	  -4.815	18
  -4.815	  -4.800	13
  -4.800	  -4.785	15
  -4.785	  -4.770	17
  -4.770	  -4.755	11
  -4.755	  -4.740	11
  -4.740	  -4.725	11
  -4.725	  -4.711	10
  -4.711	  -4.696	14
  -4.696	  -4.681	17
  -4.681	  -4.666	8
  -4.666	  -4.651	8
  -4.651	  -4.636	20
  -4.636	  -4.621	14
  -4.621	  -4.606	13
  -4.606	  -4.591	17
  -4.591	  -4.577	15
  -4.577	  -4.562	17
  -4.562	  -4.547	7
  -4.547	  -4.532	23
  -4.532	  -4.517	18
  -4.517	  -4.502	15
  -4.502	  -4.487	20
  -4.487	  -4.472	22
  -4.472	  -4.458	22
  -4.458	  -4.443	12
  -4.443	  -4.428	21
  -4.428	  -4.413	14
  -4.413	  -4.398	22
  -4.398	  -4.383	19
  -4.383	  -4.368	18
  -4.368	  -4.353	17
  -4.353	  -4.338	15
  -4.338	  -4.324	23
  -4.324	  -4.309	20
  -4.309	  -4.294	21
  -4.294	  -4.279	27
  -4.279	  -4.264	28
  -4.264	  -4.249	25
  -4.249	  -4.234	21
  -4.234	  -4.219	29
  -4.219	  -4.204	30
  -4.204	  -4.190	19
  -4.190	  -4.175	24
  -4.175	  -4.160	22
  -4.160	  -4.145	21
  -4.145	  -4.130	27
  -4.130	  -4.115	23
  -4.115	  -4.100	17
  -4.100	  -4.085	23
  -4.085	  -4.071	24
  -4.071	  -4.056	28
  -4.056	  -4.041	29
  -4.041	  -4.026	25
  -4.026	  -4.011	31
  -4.011	  -3.996	36
  -3.996	  -3.981	32
  -3.981	  -3.966	20
  -3.966	  -3.951	38
  -3.951	  -3.937	34
  -3.937	  -3.922	20
  -3.922	  -3.907	39
  -3.907	  -3.892	28
  -3.892	  -3.877	40
  -3.877	  -3.862	33
  -3.862	  -3.847	32
  -3.847	  -3.832	21
  -3.832	  -3.818	31
  -3.818	  -3.803	30
  -3.803	  -3.788	40
  -3.788	  -3.773	41
  -3.773	  -3.758	41
  -3.758	  -3.743	45
  -3.743	  -3.728	50
  -3.728	  -3.713	50
  -3.713	  -3.698	53
  -3.698	  -3.684	37
  -3.684	  -3.669	41
  -3.669	  -3.654	64
  -3.654	  -3.639	49
  -3.639	  -3.624	66
  -3.624	  -3.609	80
  -3.609	  -3.594	72
  -3.594	  -3.579	78
  -3.579	  -3.565	60
  -3.565	  -3.550	80
  -3.550	  -3.535	65
  -3.535	  -3.520	84
  -3.520	  -3.505	83
  -3.505	  -3.490	109
  -3.490	  -3.475	109
  -3.475	  -3.460	93
  -3.460	  -3.445	105
  -3.445	  -3.431	113
  -3.431	  -3.416	104
  -3.416	  -3.401	116
  -3.401	  -3.386	148
  -3.386	  -3.371	133
  -3.371	  -3.356	161
  -3.356	  -3.341	140
  -3.341	  -3.326	175
  -3.326	  -3.311	157
  -3.311	  -3.297	161
  -3.297	  -3.282	175
  -3.282	  -3.267	198
  -3.267	  -3.252	235
  -3.252	  -3.237	263
  -3.237	  -3.222	255
  -3.222	  -3.207	292
  -3.207	  -3.192	287
  -3.192	  -3.178	312
  -3.178	  -3.163	275
  -3.163	  -3.148	334
  -3.148	  -3.133	350
  -3.133	  -3.118	372
  -3.118	  -3.103	359
  -3.103	  -3.088	376
  -3.088	  -3.073	390
  -3.073	  -3.058	394
  -3.058	  -3.044	415
  -3.044	  -3.029	452
  -3.029	  -3.014	463
  -3.014	  -2.999	483
  -2.999	  -2.984	521
  -2.984	  -2.969	534
  -2.969	  -2.954	611
  -2.954	  -2.939	591
  -2.939	  -2.925	573
  -2.925	  -2.910	680
  -2.910	  -2.895	672
  -2.895	  -2.880	724
  -2.880	  -2.865	795
  -2.865	  -2.850	768
  -2.850	  -2.835	763
  -2.835	  -2.820	816
  -2.820	  -2.805	781
  -2.805	  -2.791	826
  -2.791	  -2.776	860
  -2.776	  -2.761	878
  -2.761	  -2.746	919
  -2.746	  -2.731	982
  -2.731	  -2.716	913
  -2.716	  -2.701	1024
  -2.701	  -2.686	1017
  -2.686	  -2.672	960
  -2.672	  -2.657	985
  -2.657	  -2.642	1037
  -2.642	  -2.627	1040
  -2.627	  -2.612	1016
  -2.612	  -2.597	1047
  -2.597	  -2.582	1123
  -2.582	  -2.567	1110
  -2.567	  -2.552	1107
  -2.552	  -2.538	1099
  -2.538	  -2.523	1085
  -2.523	  -2.508	1081
  -2.508	  -2.493	1130
  -2.493	  -2.478	1075
  -2.478	  -2.463	1104
  -2.463	  -2.448	1051
  -2.448	  -2.433	1084
  -2.433	  -2.418	1021
  -2.418	  -2.404	1066
  -2.404	  -2.389	1077
  -2.389	  -2.374	1032
  -2.374	  -2.359	993
  -2.359	  -2.344	963
  -2.344	  -2.329	1050
  -2.329	  -2.314	939
  -2.314	  -2.299	973
  -2.299	  -2.285	892
  -2.285	  -2.270	897
  -2.270	  -2.255	858
  -2.255	  -2.240	867
  -2.240	  -2.225	797
  -2.225	  -2.210	839
  -2.210	  -2.195	773
  -2.195	  -2.180	773
  -2.180	  -2.165	751
  -2.165	  -2.151	736
  -2.151	  -2.136	722
  -2.136	  -2.121	718
  -2.121	  -2.106	705
  -2.106	  -2.091	691
  -2.091	  -2.076	679
  -2.076	  -2.061	687
  -2.061	  -2.046	665
  -2.046	  -2.032	665
  -2.032	  -2.017	704
  -2.017	  -2.002	663
  -2.002	  -1.987	709
  -1.987	  -1.972	671
  -1.972	  -1.957	714
  -1.957	  -1.942	723
  -1.942	  -1.927	765
  -1.927	  -1.912	770
  -1.912	  -1.898	813
  -1.898	  -1.883	850
  -1.883	  -1.868	881
  -1.868	  -1.853	854
  -1.853	  -1.838	882
  -1.838	  -1.823	902
  -1.823	  -1.808	920
  -1.808	  -1.793	931
  -1.793	  -1.779	1019
  -1.779	  -1.764	1015
  -1.764	  -1.749	1066
  -1.749	  -1.734	1052
  -1.734	  -1.719	1182
  -1.719	  -1.704	1143
  -1.704	  -1.689	1126
  -1.689	  -1.674	1127
  -1.674	  -1.659	1290
  -1.659	  -1.645	1214
  -1.645	  -1.630	1149
  -1.630	  -1.615	1125
  -1.615	  -1.600	1119
  -1.600	  -1.585	1027
  -1.585	  -1.570	1026
  -1.570	  -1.555	1013
  -1.555	  -1.540	950
  -1.540	  -1.525	837
  -1.525	  -1.511	809
  -1.511	  -1.496	697
  -1.496	  -1.481	663
  -1.481	  -1.466	599
  -1.466	  -1.451	511
  -1.451	  -1.436	437
  -1.436	  -1.421	398
  -1.421	  -1.406	356
  -1.406	  -1.392	311
  -1.392	  -1.377	249
  -1.377	  -1.362	249
  -1.362	  -1.347	175
  -1.347	  -1.332	136
  -1.332	  -1.317	129
  -1.317	  -1.302	99
  -1.302	  -1.287	96
  -1.287	  -1.272	67
  -1.272	  -1.258	66
  -1.258	  -1.243	41
  -1.243	  -1.228	40
  -1.228	  -1.213	36
  -1.213	  -1.198	33
  -1.198	  -1.183	23
  -1.183	  -1.168	10
  -1.168	  -1.153	8
  -1.153	  -1.139	12
  -1.139	  -1.124	12
  -1.124	  -1.109	4
  -1.109	  -1.094	5
  -1.094	  -1.079	3
  -1.079	  -1.064	4
  -1.064	  -1.049	7
  -1.049	  -1.034	3
  -1.034	  -1.019	1
  -1.019	  -1.005	1
  -1.005	  -0.990	3
  -0.990	  -0.975	3
  -0.975	  -0.960	1
  -0.960	  -0.945	3
  -0.945	  -0.930	1
  -0.930	  -0.915	1
  -0.915	  -0.900	3
  -0.900	  -0.886	3
  -0.886	  -0.871	1
  -0.871	  -0.856	0
  -0.856	  -0.841	0
  -0.841	  -0.826	2
  -0.826	  -0.811	1
  -0.811	  -0.796	1
  -0.796	  -0.781	2
  -0.781	  -0.766	3
  -0.766	  -0.752	1
  -0.752	  -0.737	0
  -0.737	  -0.722	0
  -0.722	  -0.707	2
  -0.707	  -0.692	0
  -0.692	  -0.677	2
  -0.677	  -0.662	1
  -0.662	  -0.647	0
  -0.647	  -0.632	0
  -0.632	  -0.618	1
  -0.618	  -0.603	1
  -0.603	  -0.588	0
  -0.588	  -0.573	1
  -0.573	  -0.558	0
  -0.558	  -0.543	0
  -0.543	  -0.528	1
  -0.528	  -0.513	2
  -0.513	  -0.499	0
  -0.499	  -0.484	0
  -0.484	  -0.469	0
  -0.469	  -0.454	0
  -0.454	  -0.439	2
  -0.439	  -0.424	0
  -0.424	  -0.409	0
  -0.409	  -0.394	0
  -0.394	  -0.379	1
  -0.379	  -0.365	1
  -0.365	  -0.350	0
  -0.350	  -0.335	1
  -0.335	  -0.320	1
  -0.320	  -0.305	0
  -0.305	  -0.290	0
  -0.290	  -0.275	0
  -0.275	  -0.260	0
  -0.260	  -0.246	0
  -0.246	  -0.231	0
  -0.231	  -0.216	0
  -0.216	  -0.201	0
  -0.201	  -0.186	1
  -0.186	  -0.171	0
  -0.171	  -0.156	0
  -0.156	  -0.141	0
  -0.141	  -0.126	0
  -0.126	  -0.112	0
  -0.112	  -0.097	0
  -0.097	  -0.082	0
  -0.082	  -0.067	0
  -0.067	  -0.052	0
  -0.052	  -0.037	0
  -0.037	  -0.022	1
  -0.022	  -0.007	0
  -0.007	   0.007	0
   0.007	   0.022	0
   0.022	   0.037	0
   0.037	   0.052	0
   0.052	   0.067	0
   0.067	   0.082	0
   0.082	   0.097	0
   0.097	   0.112	0
   0.112	   0.127	0
   0.127	   0.141	0
   0.141	   0.156	0
   0.156	   0.171	0
   0.171	   0.186	1
   0.186	   0.201	0
   0.201	   0.216	0
   0.216	   0.231	0
   0.231	   0.246	0
   0.246	   0.260	0
   0.260	   0.275	0
   0.275	   0.290	0
   0.290	   0.305	1
   0.305	   0.320	0
   0.320	   0.335	0
   0.335	   0.350	1
   0.350	   0.365	0
   0.365	   0.380	0
   0.380	   0.394	0
   0.394	   0.409	0
   0.409	   0.424	0
   0.424	   0.439	0
   0.439	   0.454	0
   0.454	   0.469	0
   0.469	   0.484	1
   0.484	   0.499	0
   0.499	   0.514	0
   0.514	   0.528	0
   0.528	   0.543	0
   0.543	   0.558	0
   0.558	   0.573	0
   0.573	   0.588	0
   0.588	   0.603	0
   0.603	   0.618	0
   0.618	   0.633	0
   0.633	   0.647	1


